DR2Name,_r,_RAJ2000,_DEJ2000,Plx,e_Plx,pmRA,pmDE,Gmag,BP-G,RV
b'Gaia DR2 5334408484688835328', 0.006695, 172.887945,-61.527867,-0.324900, 0.311100,-5.944000, 0.879000, 19.255900,,
b'Gaia DR2 5334408514749290368', 0.006769, 172.911284,-61.520673, 0.707500, 0.255100,-5.388000, 1.478000, 18.788700, 0.687000,
b'Gaia DR2 5334408519048635776', 0.006837, 172.912564,-61.521309,-0.089700, 0.306400,-6.178000, 1.902000, 19.264000, 0.948000,
b'Gaia DR2 5334408484688862336', 0.006867, 172.888870,-61.521518,-0.054200, 0.112400,-6.492000, 1.595000, 17.632400,,
b'Gaia DR2 5334408514749291392', 0.007000, 172.914252,-61.522364,-0.047500, 0.310600,-7.105000, 1.764000, 19.178500, 0.755800,
b'Gaia DR2 5334408484733448192', 0.007122, 172.890132,-61.520358, 0.190300, 0.160400,-6.259000, 2.402000, 16.507000, 0.950900,
b'Gaia DR2 5334408553408312192', 0.007179, 172.886849,-61.527833, 0.528500, 0.288100,-9.818000, 4.143000, 18.971800, 0.191400,
b'Gaia DR2 5334408484733442816', 0.007193, 172.912457,-61.529899,-0.100300, 0.201200,-3.212000, 1.423000, 17.606900, 0.374000,
b'Gaia DR2 5334408484688835200', 0.007193, 172.886931,-61.528017, 0.943800, 0.294800,-4.777000, 1.749000, 18.849500, 0.315900,
b'Gaia DR2 5334408519093183616', 0.007455, 172.914684,-61.528819, 0.191500, 0.035300,-7.087000, 1.304000, 15.457200, 0.429900,
b'Gaia DR2 5334408553408344960', 0.007467, 172.888791,-61.520570, 1.008800, 0.429100,-8.511000, 2.193000, 19.798400, 0.411500,
b'Gaia DR2 5334408484733438336', 0.007690, 172.896285,-61.532659, 0.286800, 0.075100,-2.444000, 1.110000, 17.206400, 0.584900,
b'Gaia DR2 5334408519093191424', 0.007723, 172.893911,-61.518321, 0.131600, 0.113400,-6.356000, 1.368000, 17.609100, 1.035800,
b'Gaia DR2 5334408484688849536', 0.007764, 172.913778,-61.530052, 0.438800, 0.059200,-8.111000, 0.877000, 16.719900, 0.329100,
b'Gaia DR2 5334408553452918528', 0.007883, 172.884798,-61.523490, 0.139500, 0.130100,-5.441000, 1.103000, 17.993800, 1.501800,
b'Gaia DR2 5334408519093189504', 0.008143, 172.891349,-61.518540, 0.569500, 0.090400,-6.146000, 1.881000, 17.450800, 0.394100,
