DR2Name,_r,_RAJ2000,_DEJ2000,Plx,e_Plx,pmRA,pmDE,Gmag,BP-G,RV
b'Gaia DR2 5337514055288598784', 0.003089, 170.880699,-60.535618, 0.179000, 0.366500,-6.891000, 1.989000, 19.634700,,
b'Gaia DR2 5337514089648362368', 0.003130, 170.886966,-60.535895, 0.404900, 0.129200,-6.386000, 1.625000, 18.171900, 0.509500,
b'Gaia DR2 5337514085342831872', 0.003150, 170.878602,-60.531575,-0.011400, 0.070600,-6.659000, 1.962000, 17.165800, 0.653600,
b'Gaia DR2 5337514089648371200', 0.003217, 170.888285,-60.535592, 0.503700, 0.465400,-5.602000, 1.785000, 19.639200,,
b'Gaia DR2 5337514089648345216', 0.003237, 170.879436,-60.530856, 0.017600, 0.151600,-6.522000, 2.135000, 18.424200, 0.550300,
b'Gaia DR2 5337514055288592256', 0.003276, 170.878412,-60.534670, 0.882200, 0.374800,-5.349000, 3.769000, 19.177900,,
b'Gaia DR2 5337514055288615168', 0.003355, 170.884829,-60.536412,-0.123700, 0.198200,-6.766000, 2.212000, 18.813600, 0.495700,
b'Gaia DR2 5337514055288592384', 0.003368, 170.878600,-60.534983, 0.093300, 0.209400,-5.462000, 2.001000, 18.620600,,
b'Gaia DR2 5337514089648349568', 0.003416, 170.880321,-60.530241, 0.101900, 0.254300,-4.686000, 1.695000, 19.108100, 0.221600,
b'Gaia DR2 5337514089648387072', 0.003416, 170.889703,-60.530963, 0.625000, 0.489200,-5.987000, 2.130000, 19.928100, 0.089600,
b'Gaia DR2 5337514089648381056', 0.003443, 170.887408,-60.529996, 0.115700, 0.180800,-4.796000, 0.611000, 18.508700, 0.469600,
b'Gaia DR2 5337514089648358784', 0.003457, 170.882368,-60.529735, 0.125800, 0.063500,-6.532000, 1.780000, 16.883500, 0.831600,
b'Gaia DR2 5337514089648358912', 0.003491, 170.883404,-60.529604, 0.050800, 0.306300,-7.394000, 2.661000, 18.983000,,
b'Gaia DR2 5337514055288598656', 0.003568, 170.881045,-60.536276, 0.668200, 0.353200,-6.497000, 3.066000, 19.540500, 0.204400,
b'Gaia DR2 5337514089648370944', 0.003710, 170.889155,-60.535882,-0.191500, 0.247200,-6.636000, 1.897000, 19.111700, 0.422600,
b'Gaia DR2 5337514089648378880', 0.003775, 170.886115,-60.529406, 0.116800, 0.137300,-4.588000, 1.045000, 18.155800, 1.511900,
b'Gaia DR2 5337514089690144640', 0.003859, 170.878895,-60.530244, 0.171500, 0.040100,-7.317000, 1.472000, 15.884700, 0.861000,
b'Gaia DR2 5337514055288589056', 0.003879, 170.878071,-60.535488, 0.219300, 0.096700,-6.192000, 2.366000, 17.721300, 0.322300,
b'Gaia DR2 5337514085359650304', 0.003955, 170.890654,-60.535460, 0.207500, 0.428000,-7.006000, 2.902000, 19.652600, 0.382200,
b'Gaia DR2 5337514055330404352', 0.004115, 170.881934,-60.537019, 0.499400, 0.211600,-6.473000, 0.932000, 18.673700, 0.136300,
b'Gaia DR2 5337514055288592128', 0.004117, 170.879431,-60.536443,-0.042100, 0.412000,-5.984000, 2.882000, 19.569700, 0.255900,
b'Gaia DR2 5337514089648392192', 0.004241, 170.890237,-60.530030, 0.558600, 0.412700,-4.318000, 1.739000, 19.797000, 0.356100,
b'Gaia DR2 5337514085342834304', 0.004300, 170.891658,-60.530801, 0.148600, 0.114500,-5.888000, 2.560000, 17.904600, 0.680500,
b'Gaia DR2 5337514089648395520', 0.004332, 170.892947,-60.532402,-0.161000, 0.181000,-7.250000, 1.347000, 18.692200, 0.245200,
b'Gaia DR2 5337514055288583296', 0.004371, 170.877223,-60.535741, 0.174800, 0.134500,-6.532000,-0.269000, 17.831200,,
b'Gaia DR2 5337514055330406784', 0.004579, 170.883798,-60.537639, 0.690800, 0.135300,-13.340000, 1.713000, 18.207200, 0.514000,
b'Gaia DR2 5337514055288615552', 0.004579, 170.885721,-60.537588,-0.285500, 0.307300,-6.949000, 1.686000, 19.479400, 0.399900,
b'Gaia DR2 5337514089648386176', 0.004617, 170.888073,-60.528863, 1.949300, 0.420700, 1.121000, 0.761000, 16.931700, 0.305100,
b'Gaia DR2 5337514055330401408', 0.004679, 170.876299,-60.535645, 0.145200, 0.036000,-6.502000, 2.090000, 15.688200, 1.120900,
b'Gaia DR2 5337514055288578176', 0.004697, 170.874799,-60.533843, 0.804200, 0.351400,-3.795000, 0.726000, 19.424600, 0.369100,
b'Gaia DR2 5337514085339455232', 0.004741, 170.893869,-60.533283, 0.021300, 0.399000,-6.784000, 0.918000, 19.650800,,
b'Gaia DR2 5337514089648398848', 0.004795, 170.893764,-60.532065,-0.099600, 0.191600,-5.632000, 1.975000, 18.796600,,
b'Gaia DR2 5337514089648398720', 0.004934, 170.894166,-60.532343, 0.207700, 0.257200,-7.280000, 2.249000, 19.094300,,
b'Gaia DR2 5337514089648394240', 0.005005, 170.893980,-60.534516,-0.350500, 0.427200,-6.642000, 1.364000, 19.401400, 0.414700,
b'Gaia DR2 5337514089648393472', 0.005049, 170.890092,-60.528922, 0.655200, 0.388600,-6.184000, 2.199000, 19.754100, 0.366400,
b'Gaia DR2 5337514089690155776', 0.005354, 170.895021,-60.533611, 0.153700, 0.067500,-1.558000,-0.110000, 17.081200, 0.881500,
b'Gaia DR2 5337514055288608256', 0.005374, 170.884237,-60.538436, 0.999800, 0.296900,-3.133000, 0.543000, 19.222100, 0.246000,
b'Gaia DR2 5337514055288574336', 0.005387, 170.875262,-60.536153,-0.100700, 0.233200,-6.022000, 1.308000, 18.883400,,
b'Gaia DR2 5337514089690140544', 0.005403, 170.874237,-60.530825, 0.453000, 0.171000,-5.891000, 0.914000, 15.481200, 0.238000,
b'Gaia DR2 5337514089648387968', 0.005489, 170.888118,-60.527918, 0.166100, 0.418200,-7.529000, 1.745000, 19.853100, 0.054500,
b'Gaia DR2 5337514089648381568', 0.005511, 170.891937,-60.537077, 0.487100, 0.497900,-7.077000, 2.555000, 19.998600,-0.048100,
b'Gaia DR2 5337514055330399360', 0.005642, 170.872783,-60.533372, 0.161100, 0.083400,-6.135000, 1.947000, 16.649000, 0.436500,
b'Gaia DR2 5337514055288570368', 0.005696, 170.872668,-60.533110,-0.004800, 0.305900,-7.384000, 3.002000, 18.914600,,
b'Gaia DR2 5337514050979713280', 0.005767, 170.878065,-60.537969, 0.288400, 0.071700,-5.806000, 1.304000, 17.146500, 1.081200,
b'Gaia DR2 5337514055330398592', 0.005864, 170.874241,-60.536261, 0.098300, 0.077300,-6.381000, 1.884000, 17.141800, 0.994600,
b'Gaia DR2 5337514089690157568', 0.005874, 170.895987,-60.532020, 0.181000, 0.069900,-6.326000, 1.955000, 17.119000, 1.136000,
b'Gaia DR2 5337514089648380672', 0.005953, 170.892075,-60.537612,-0.391500, 0.426200,-8.270000, 2.160000, 19.908300, 1.065800,
b'Gaia DR2 5337514055288575616', 0.005994, 170.876429,-60.537667, 0.199000, 0.350700,-8.323000, 3.196000, 19.582600, 0.130900,
b'Gaia DR2 5337514055288564608', 0.006086, 170.872515,-60.535015, 0.163100, 0.295400,-5.963000, 1.230000, 19.321700, 0.545900,
b'Gaia DR2 5337514055330401536', 0.006112, 170.878328,-60.538444, 0.227200, 0.166600,-6.357000, 1.853000, 18.412000,,
b'Gaia DR2 5337514089648326656', 0.006187, 170.874020,-60.529455, 0.566400, 0.371100,-4.148000, 3.667000, 19.646400, 0.277200,
b'Gaia DR2 5337514055330411904', 0.006273, 170.891095,-60.538356,-0.340100, 0.369100,-5.634000, 2.416000, 19.551700,,
b'Gaia DR2 5337514055288572672', 0.006335, 170.871953,-60.531156,-0.080100, 0.284100,-5.316000, 2.682000, 19.245100, 0.295200,
b'Gaia DR2 5337514050999912448', 0.006462, 170.889746,-60.538935, 0.357200, 0.221100,-7.199000, 1.748000, 18.945500, 0.527100,
b'Gaia DR2 5337514089648414592', 0.006517, 170.895927,-60.529968, 0.854100, 0.032900,-11.110000, 3.335000, 15.559800, 0.485400,
b'Gaia DR2 5337514085359650688', 0.006735, 170.892064,-60.538591, 0.435800, 0.213700,-5.742000, 1.744000, 18.837400, 0.508400,
b'Gaia DR2 5337514085359649664', 0.006934, 170.889260,-60.526583, 0.602100, 0.176500,-5.132000, 0.219000, 18.670700, 0.392600,
b'Gaia DR2 5337514055330398336', 0.006952, 170.870740,-60.530987, 0.973800, 0.469100,-4.462000, 2.638000, 19.777600, 0.141900,
b'Gaia DR2 5337514089648404736', 0.006964, 170.893239,-60.527701, 1.313700, 0.354000,-6.329000, 3.840000, 19.538400,-0.729500,
b'Gaia DR2 5337514055289292672', 0.007010, 170.871426,-60.536161, 0.040100, 0.434400,-3.830000, 1.991000, 19.868600, 0.319300,
b'Gaia DR2 5337514089648414720', 0.007020, 170.896960,-60.529873,-0.313900, 0.370300,-7.234000, 0.481000, 18.782000,,
b'Gaia DR2 5337514055288563840', 0.007051, 170.875195,-60.538536,-0.051100, 0.177500,-6.893000, 1.886000, 18.623000, 0.508100,
b'Gaia DR2 5337514089648417408', 0.007056, 170.895865,-60.528941, 0.298300, 0.202000,-6.018000, 2.419000, 18.706200, 0.338800,
b'Gaia DR2 5337514085339454592', 0.007081, 170.898284,-60.534627, 0.197700, 0.140700,-6.747000, 1.953000, 18.242500, 0.443000,
b'Gaia DR2 5337514089648409856', 0.007083, 170.898098,-60.535002, 0.865200, 0.305100,-7.194000, 2.197000, 19.285600,,
b'Gaia DR2 5337514055288608000', 0.007123, 170.885331,-60.540157, 0.890900, 0.374300,-5.467000,-1.167000, 19.734300, 0.173300,
b'Gaia DR2 5337514055288563968', 0.007164, 170.874407,-60.538349, 1.092700, 0.461600,-5.905000, 0.644000, 19.501600,,
b'Gaia DR2 5337514089648404864', 0.007185, 170.892959,-60.527307, 0.024300, 0.325000,-6.297000, 2.687000, 19.369300,-0.039600,
b'Gaia DR2 5337514050999913088', 0.007192, 170.878209,-60.539618, 0.550600, 0.230600,-5.874000, 1.187000, 18.987600, 0.512800,
b'Gaia DR2 5337514055288614656', 0.007303, 170.887133,-60.540228, 0.018600, 0.258100,-7.351000, 1.277000, 19.045000, 0.398400,
b'Gaia DR2 5337514089648417536', 0.007303, 170.898976,-60.533910, 0.332900, 0.108300,-5.477000, 0.856000, 17.900100, 0.501900,
b'Gaia DR2 5337514089648408960', 0.007544, 170.898490,-60.535843, 0.588100, 0.419900,-4.800000, 3.265000, 19.288300, 0.305000,
b'Gaia DR2 5337514089648384128', 0.007595, 170.885289,-60.525485,-0.148300, 0.318000,-4.709000, 0.577000, 19.425400, 0.005700,
b'Gaia DR2 5337514085339630336', 0.007688, 170.876225,-60.526464, 0.219000, 0.075800,-5.456000, 1.690000, 17.115100, 0.209300,
b'Gaia DR2 5337514055288566528', 0.007735, 170.875828,-60.539602, 0.237000, 0.128300,-5.346000, 0.991000, 18.111800, 0.546500,
b'Gaia DR2 5337514089648402816', 0.007833, 170.897792,-60.537166, 0.568400, 0.307800,-4.354000, 2.167000, 19.435100,-0.034700,
b'Gaia DR2 5337513883489979392', 0.007885, 170.899787,-60.534992, 0.357600, 0.200900,-6.684000, 1.962000, 18.816400, 0.556100,
b'Gaia DR2 5337514055288554240', 0.007968, 170.873672,-60.539105,-0.014700, 0.200800,-6.501000, 1.422000, 18.106300,,
b'Gaia DR2 5337514089690158976', 0.007975, 170.896208,-60.527689, 0.117800, 0.102100,-6.396000, 1.881000, 17.783000, 0.697500,
b'Gaia DR2 5337514050983092480', 0.008111, 170.871070,-60.537935, 0.032800, 0.140200,-9.116000, 2.045000, 18.252500, 0.875200,
b'Gaia DR2 5337513883489995904', 0.008117, 170.900658,-60.532311,-0.077900, 0.292200,-5.312000, 0.837000, 18.690200, 0.332300,
b'Gaia DR2 5337513883489996032', 0.008123, 170.900727,-60.532597, 1.572000, 0.498200,-6.859000, 4.127000, 19.897100,,
b'Gaia DR2 5337514055330395648', 0.008131, 170.872957,-60.539030, 0.463500, 0.177000,-5.789000, 5.890000, 17.508000, 0.333700,
b'Gaia DR2 5337514055288615424', 0.008157, 170.887724,-60.541037,-0.140400, 0.220900,-5.481000, 1.021000, 18.688300, 0.239100,
b'Gaia DR2 5337514055288636544', 0.008168, 170.891870,-60.540306,-0.409000, 0.482900,-3.431000,-0.188000, 19.658700, 0.461400,
b'Gaia DR2 5337513879181139072', 0.008224, 170.899249,-60.536688, 0.323600, 0.100700,-6.113000, 2.068000, 17.735500, 1.099100,
b'Gaia DR2 5337514085339570432', 0.008301, 170.868999,-60.529500, 0.039600, 0.085500,-6.126000, 1.598000, 17.502500, 1.141500,
b'Gaia DR2 5337514089648392448', 0.008344, 170.887295,-60.524860, 1.451700, 0.351500,-11.648000, 2.791000, 19.454100, 0.258700,
b'Gaia DR2 5337514085342831488', 0.008473, 170.872813,-60.526730, 0.466200, 0.305800,-7.401000, 1.435000, 19.264400, 0.356400,
b'Gaia DR2 5337514050979711104', 0.008530, 170.889953,-60.541124, 0.128400, 0.145100,-7.266000, 2.356000, 17.871700, 0.552700,
b'Gaia DR2 5337514188422050048', 0.008534, 170.896203,-60.526887, 0.151800, 0.099800,-6.541000, 1.875000, 17.733500, 0.790400,
b'Gaia DR2 5337514089648337664', 0.008539, 170.874847,-60.525876, 0.082200, 0.181300,-4.816000, 0.565000, 18.576200, 0.630000,
b'Gaia DR2 5337514055288548352', 0.008549, 170.867278,-60.534934,-0.026700, 0.252500,-6.518000, 2.428000, 19.054600,,
b'Gaia DR2 5337514055288609152', 0.008574, 170.886578,-60.541565,-0.090900, 0.419300,-6.027000, 2.075000, 19.750800,,
b'Gaia DR2 5337514089648429184', 0.008586, 170.900674,-60.530179, 0.405000, 0.343900,-6.185000, 1.231000, 19.552400, 0.586600,
b'Gaia DR2 5337514055288548096', 0.008672, 170.868512,-60.536980, 0.128200, 0.170600,-7.478000, 2.452000, 18.531600, 0.452400,
b'Gaia DR2 5337513883531730688', 0.008729, 170.901996,-60.533183, 0.368200, 0.133800,-8.076000, 2.957000, 18.081100, 0.746700,
b'Gaia DR2 5337513883489995008', 0.008830, 170.901863,-60.534726, 0.011000, 0.219000,-5.889000, 1.553000, 18.959800, 0.640700,
b'Gaia DR2 5337514089690151936', 0.008843, 170.884169,-60.524226, 0.119100, 0.068600,-5.772000, 2.327000, 17.091100, 0.640000,
b'Gaia DR2 5337514050983091584', 0.008942, 170.866357,-60.534672,-0.040400, 0.136600,-6.561000, 1.786000, 18.032900, 0.503700,
b'Gaia DR2 5337514085339626240', 0.008992, 170.898406,-60.538743, 0.103800, 0.114000,-5.794000, 1.122000, 17.902700, 0.755500,
