DR2Name,_r,_RAJ2000,_DEJ2000,Plx,e_Plx,pmRA,pmDE,Gmag,BP-G,RV
b'Gaia DR2 5355390396360371840', 0.005284, 156.845810,-55.108254, 0.296800, 0.331700,-6.277000, 2.545000, 19.498100, 0.324400,
b'Gaia DR2 5355390396360373888', 0.005553, 156.844225,-55.106971, 0.448500, 0.197500,-4.073000, 2.192000, 18.831300, 0.647800,
b'Gaia DR2 5355390499439546240', 0.005628, 156.832864,-55.116056, 0.244500, 0.228900,-9.963000, 4.021000, 18.998500, 0.397000,
b'Gaia DR2 5355390499460443264', 0.005827, 156.829731,-55.114476, 0.176600, 0.144700,-6.878000, 4.418000, 18.394300, 0.435500,
b'Gaia DR2 5355390392059617024', 0.005940, 156.843123,-55.106122, 0.221200, 0.255500,-5.479000, 3.497000, 18.976600, 0.348900,
b'Gaia DR2 5355390499439579264', 0.005943, 156.835864,-55.105657, 0.088100, 0.255900,-7.908000, 5.966000, 19.046800, 0.549200,
b'Gaia DR2 5355390499460443648', 0.005954, 156.828338,-55.112974, 0.295500, 0.099200,-4.729000, 2.890000, 17.613200, 0.381400,
b'Gaia DR2 5355390293281140224', 0.006144, 156.847138,-55.114966, 0.147900, 0.211600,-4.688000, 3.384000, 18.849300, 0.472400,
b'Gaia DR2 5355390495137190016', 0.006236, 156.833653,-55.105793, 0.259500, 0.117200,-6.994000, 3.259000, 17.941100, 0.563200,
b'Gaia DR2 5355390499439542272', 0.006418, 156.829117,-55.115013, 0.437200, 0.365200,-4.955000,-0.084000, 19.644600, 0.291300,
b'Gaia DR2 5355390396360371712', 0.006531, 156.849629,-55.110239, 0.026600, 0.221500,-6.151000, 0.767000, 18.603300,,
b'Gaia DR2 5355390602539669376', 0.006730, 156.839749,-55.104720, 0.345800, 0.027200,-5.884000, 2.618000, 15.007900, 0.284200,
b'Gaia DR2 5355390396381238656', 0.006743, 156.850074,-55.110555,-0.103800, 0.107800,-4.734000, 3.034000, 17.769200, 0.130700,
b'Gaia DR2 5355390293281125248', 0.007045, 156.843837,-55.117721, 0.212000, 0.241400,-4.941000, 2.582000, 18.963200, 0.479300,
b'Gaia DR2 5355390495139640192', 0.007145, 156.831616,-55.105399, 0.167600, 0.139300,-4.639000, 2.757000, 18.254200, 0.383200,
b'Gaia DR2 5355390499439540352', 0.007153, 156.826959,-55.114336,-0.089800, 0.311900,-2.838000, 2.633000, 19.360900, 0.554200,
b'Gaia DR2 5355390602518803968', 0.007187, 156.838914,-55.104228, 0.435200, 0.347200,-7.577000, 3.636000, 19.188700,-0.298800,
b'Gaia DR2 5355390499439537664', 0.007390, 156.830703,-55.117348, 0.200200, 0.165900,-5.140000, 2.690000, 18.541100, 0.274600,
b'Gaia DR2 5355390396360380160', 0.007404, 156.847410,-55.106100, 0.630900, 0.359300,-4.916000, 3.046000, 19.646700, 0.365900,
b'Gaia DR2 5355390602518798592', 0.007452, 156.835472,-55.104141, 0.245500, 0.272700,-4.809000, 2.666000, 19.150800, 0.402700,
b'Gaia DR2 5355390396381239936', 0.007484, 156.850520,-55.108612, 0.080000, 0.303300,-5.279000, 3.736000, 19.300300, 0.395400,
b'Gaia DR2 5355390499460441472', 0.007581, 156.832297,-55.118140, 0.195700, 0.055100,-5.216000, 2.861000, 16.624300, 0.331300,
b'Gaia DR2 5355390499439573120', 0.007662, 156.830317,-55.105302, 0.244600, 0.209500,-7.360000, 4.184000, 18.894100, 0.291300,
b'Gaia DR2 5355390499439536384', 0.007709, 156.831669,-55.118086, 0.322100, 0.178900,-5.322000, 1.981000, 18.539600,,
b'Gaia DR2 5355390392057976832', 0.007900, 156.846595,-55.105045, 0.418000, 0.117100,-9.651000, 4.347000, 17.940400, 0.487300,
b'Gaia DR2 5355390392057962240', 0.007914, 156.851808,-55.109494, 0.123600, 0.064300,-4.986000, 2.802000, 16.786800, 0.416500,
b'Gaia DR2 5355390499439548288', 0.008156, 156.824156,-55.110750, 0.165700, 0.243300,-3.161000, 3.977000, 19.080700, 0.376000,
b'Gaia DR2 5355390499460441856', 0.008196, 156.834176,-55.119238, 0.141600, 0.061100,-4.647000, 2.233000, 16.826000, 0.952200,
b'Gaia DR2 5355390288978712192', 0.008197, 156.843323,-55.119101, 0.203200, 0.132300,-4.546000, 3.134000, 18.062900, 0.763000,
b'Gaia DR2 5355390602518809600', 0.008309, 156.841064,-55.103244, 0.195600, 0.118000,-5.743000, 3.841000, 17.792400,,
b'Gaia DR2 5355390396360374912', 0.008326, 156.852951,-55.111213, 0.448800, 0.217600,-7.020000, 2.893000, 18.674900,,
b'Gaia DR2 5355390602539670528', 0.008530, 156.840867,-55.102991, 0.318600, 0.143000,-4.349000, 1.890000, 17.056800,-0.049100,
b'Gaia DR2 5355390396381239296', 0.008719, 156.853640,-55.111154, 0.350200, 0.038000,-7.691000, 2.420000, 15.812500, 0.416000,
b'Gaia DR2 5355390293302021120', 0.008759, 156.852346,-55.115004,-0.099100, 0.093100,-5.022000, 3.175000, 17.543400, 0.317100,
b'Gaia DR2 5355390396360385152', 0.008761, 156.852102,-55.107507, 0.666200, 0.369300,-5.649000, 3.188000, 19.492500, 0.596200,
b'Gaia DR2 5355390602518809856', 0.008789, 156.841430,-55.102793, 0.431800, 0.168500,-6.278000, 3.318000, 18.109300,,
b'Gaia DR2 5355390288978708096', 0.008925, 156.838103,-55.120334, 0.493600, 0.085600,-6.613000, 3.989000, 17.449300, 0.451300,
b'Gaia DR2 5355390499460450816', 0.009011, 156.829683,-55.103895, 0.294000, 0.195500,-4.974000, 3.193000, 18.704200, 0.383300,
b'Gaia DR2 5355390465100702080', 0.009026, 156.829465,-55.118862, 0.189900, 0.149000,-4.225000, 4.428000, 18.307000, 0.507300,
b'Gaia DR2 5355390602518817280', 0.009233, 156.843755,-55.102698, 0.550200, 0.252200,-4.873000, 2.693000, 19.005300, 0.388800,
b'Gaia DR2 5355390602518809728', 0.009251, 156.841436,-55.102322, 0.162400, 0.065900,-4.584000, 2.872000, 16.882400,-0.036400,
b'Gaia DR2 5355390288978717824', 0.009303, 156.850478,-55.117608, 0.879800, 0.161800,-3.404000, 0.164000, 18.245100, 0.628400,
b'Gaia DR2 5355390602539670400', 0.009546, 156.842393,-55.102142, 0.090100, 0.057100,-4.747000, 3.167000, 16.718300, 0.301400,
b'Gaia DR2 5355390293281120384', 0.009594, 156.845075,-55.120208,-0.121200, 0.416100,-5.694000, 3.566000, 19.668700, 0.438000,
b'Gaia DR2 5355390495137196544', 0.009638, 156.828304,-55.103679,-0.264700, 0.160000,-6.270000, 1.176000, 18.397200, 0.098600,
b'Gaia DR2 5355390396381241344', 0.009665, 156.854820,-55.109248,-0.354100, 0.132500,-0.475000, 1.615000, 17.767500, 0.382200,
b'Gaia DR2 5355390465100701440', 0.009743, 156.828391,-55.119296, 0.204300, 0.101400,-6.244000, 3.481000, 17.676300, 0.505200,
b'Gaia DR2 5355390396360383104', 0.009955, 156.855277,-55.108951, 0.601800, 0.313300,-7.784000,-0.749000, 18.972500,,
b'Gaia DR2 5355390465100701824', 0.009997, 156.832555,-55.120828,-0.265300, 0.266300,-3.776000, 1.797000, 19.160600, 0.547000,
b'Gaia DR2 5355390499439573376', 0.010041, 156.827617,-55.103474, 0.309200, 0.170700,-4.197000, 3.264000, 18.509800,,
b'Gaia DR2 5355390460779074304', 0.010096, 156.821797,-55.114849, 0.503200, 0.189900,-6.319000, 3.737000, 18.796000, 0.612300,
b'Gaia DR2 5355390396381238528', 0.010178, 156.855774,-55.113588, 0.328800, 0.079900,-6.454000, 2.499000, 17.358000, 0.495000,
b'Gaia DR2 5355390396360382976', 0.010353, 156.855868,-55.108731,-0.013700, 0.141200,-5.255000, 4.085000, 17.983600, 0.318000,
b'Gaia DR2 5355390396360366592', 0.010428, 156.855423,-55.115116,-0.158500, 0.262000,-5.383000, 2.471000, 19.203200, 0.480100,
b'Gaia DR2 5355390598218064896', 0.010508, 156.837474,-55.100911, 0.314400, 0.116500,-5.578000, 2.807000, 17.984200, 0.806900,
b'Gaia DR2 5355390396360397440', 0.010557, 156.849184,-55.102851, 0.226000, 0.271100,-6.740000, 5.231000, 19.254400, 0.419200,
b'Gaia DR2 5355390602539672320', 0.010648, 156.839948,-55.100796, 0.027300, 0.050000,-4.754000, 2.909000, 16.445900, 0.457100,
b'Gaia DR2 5355390465079784704', 0.010814, 156.827157,-55.120112, 0.649900, 0.213200,-4.168000, 3.327000, 18.852700, 0.265000,
b'Gaia DR2 5355390460777404672', 0.010816, 156.828198,-55.120520, 0.268100, 0.068400,-5.101000, 2.957000, 17.073600, 0.716700,
b'Gaia DR2 5355390258921361152', 0.010850, 156.834027,-55.121967, 0.973400, 0.328300,-5.216000, 3.108000, 19.548500, 0.427900,
b'Gaia DR2 5355390499439549440', 0.010855, 156.820164,-55.108380, 0.365200, 0.244400,-5.679000, 3.179000, 19.076900, 0.495600,
b'Gaia DR2 5355390465079783808', 0.011017, 156.823385,-55.118312, 0.310100, 0.182100,-6.533000, 3.027000, 18.684100, 0.516800,
b'Gaia DR2 5355390288977221376', 0.011106, 156.843980,-55.122037, 0.179300, 0.089200,-4.401000, 2.318000, 17.417500, 0.537300,
b'Gaia DR2 5355390392062928384', 0.011140, 156.857502,-55.113756, 0.644200, 0.191400,-14.403000, 8.794000, 18.776600, 0.733700,
b'Gaia DR2 5355390396360370816', 0.011174, 156.857201,-55.114474, 0.613800, 0.308000,-9.580000, 2.179000, 19.318200, 0.277300,
b'Gaia DR2 5355390396381243776', 0.011217, 156.856493,-55.107093, 0.211100, 0.026200,-5.565000, 1.773000, 14.851300, 0.821300,
b'Gaia DR2 5355390288977221632', 0.011326, 156.849013,-55.120971, 0.430900, 0.073600,-11.654000, 0.744000, 17.107100, 0.495500,
b'Gaia DR2 5355390465079783168', 0.011361, 156.829171,-55.121470, 0.238700, 0.299300,-8.864000, 4.557000, 19.319500, 0.461800,
b'Gaia DR2 5355390396360391040', 0.011379, 156.857557,-55.108338, 0.704400, 0.196200,-7.184000, 2.548000, 18.632000, 0.458500,
b'Gaia DR2 5355390465079782400', 0.011507, 156.827860,-55.121215, 0.737100, 0.134600,-3.453000, 2.199000, 18.272000, 0.466100,
b'Gaia DR2 5355390499439538560', 0.011554, 156.818248,-55.110455,-0.088200, 0.209600,-4.561000, 2.821000, 18.665900, 0.533100,
b'Gaia DR2 5355390293302018944', 0.011693, 156.853823,-55.119088, 0.141800, 0.083100,-7.503000, 4.114000, 17.314000, 0.444400,
b'Gaia DR2 5355390465079790592', 0.011810, 156.818207,-55.113904,-0.025700, 0.266300,-5.554000, 2.716000, 19.227900, 0.574100,
b'Gaia DR2 5355390499460444288', 0.011943, 156.819013,-55.106945, 0.094900, 0.070600,-4.514000, 3.139000, 17.090200, 0.453600,
b'Gaia DR2 5355390495137205248', 0.011957, 156.827892,-55.101068, 0.177500, 0.119100,-5.928000, 3.233000, 17.863100, 0.757900,
b'Gaia DR2 5355390460778722688', 0.012049, 156.825559,-55.120965, 0.354300, 0.184400,-4.065000, 2.247000, 18.682500, 0.805000,
b'Gaia DR2 5355390602539673344', 0.012189, 156.840070,-55.099255, 0.226400, 0.166600,-5.639000, 2.921000, 18.577800, 0.620600,
b'Gaia DR2 5355390465100702336', 0.012221, 156.817056,-55.111971, 0.552000, 0.347700,-7.082000, 2.400000, 19.507500, 0.697800,
b'Gaia DR2 5355390465100699392', 0.012318, 156.824319,-55.120729,-0.025900, 0.109900,-5.733000, 1.901000, 17.894700, 0.407000,
b'Gaia DR2 5355390499460442112', 0.012367, 156.817082,-55.109279, 0.292100, 0.254800,-4.675000, 3.345000, 19.058600,,
b'Gaia DR2 5355390392060416256', 0.012391, 156.858574,-55.115920, 0.239900, 0.191900,-7.333000, 2.099000, 18.691900, 0.536500,
b'Gaia DR2 5355390288978719616', 0.012452, 156.857853,-55.116979, 0.027800, 0.107300,-4.768000, 3.702000, 17.849400, 0.373000,
b'Gaia DR2 5355390465079780224', 0.012645, 156.819230,-55.117710, 0.153600, 0.359700,-8.901000, 6.889000, 19.669900, 0.598800,
b'Gaia DR2 5355390602518814464', 0.012651, 156.835137,-55.098875, 0.128200, 0.411100,-7.151000,-1.538000, 18.954500, 0.481500,
b'Gaia DR2 5355390460779079296', 0.012660, 156.816253,-55.111394, 0.527500, 0.211000,-5.419000, 1.500000, 18.937600, 0.513200,
b'Gaia DR2 5355390396360396800', 0.012675, 156.860091,-55.108864,-0.201600, 0.152900,-4.926000, 2.854000, 18.400500, 0.395400,
b'Gaia DR2 5355390602518832768', 0.012682, 156.846381,-55.099576, 0.291500, 0.148200,-5.712000, 2.531000, 18.357500, 0.414800,
b'Gaia DR2 5355390392057990016', 0.012723, 156.851502,-55.101137, 0.445900, 0.098600,-5.827000, 4.642000, 17.718200, 0.480100,
b'Gaia DR2 5355390396360403328', 0.012725, 156.847562,-55.099815, 0.042400, 0.172300,-5.117000, 2.893000, 18.657000, 0.457200,
b'Gaia DR2 5355390602518828544', 0.012791, 156.841941,-55.098766, 0.652700, 0.191200,-3.394000,-0.075000, 18.795500, 0.604200,
b'Gaia DR2 5355390465100700032', 0.012856, 156.816920,-55.115235, 0.797300, 0.341900,-3.956000, 1.907000, 19.543300, 0.554500,
b'Gaia DR2 5355390499439546368', 0.012870, 156.816914,-55.107563, 0.607400, 0.342200,-5.454000, 2.598000, 19.573600, 0.506500,
b'Gaia DR2 5355390495142141568', 0.012918, 156.816113,-55.109264,-0.452800, 0.271300,-4.956000, 4.457000, 18.513600, 0.288700,
b'Gaia DR2 5355390293302020096', 0.012930, 156.857199,-55.118588, 0.257200, 0.076300,-6.765000, 3.755000, 17.154900, 0.501300,
b'Gaia DR2 5355390258921362688', 0.012940, 156.839395,-55.124341, 0.414000, 0.199400,-4.691000, 4.665000, 18.764300, 0.584900,
b'Gaia DR2 5355390258942270592', 0.012988, 156.835958,-55.124317, 0.278600, 0.092900,-3.745000, 2.314000, 17.462700, 0.518900,
b'Gaia DR2 5355390396360369024', 0.013134, 156.859594,-55.116425, 0.572500, 0.360100,-3.903000, 2.534000, 19.530900, 0.518600,
b'Gaia DR2 5355390465100701568', 0.013141, 156.815461,-55.112197,-0.030500, 0.306000,-6.430000, 2.469000, 19.364000, 0.461700,
b'Gaia DR2 5355390293281107072', 0.013221, 156.843935,-55.124240, 0.262100, 0.164600,-6.449000, 2.535000, 18.518600, 0.327200,
b'Gaia DR2 5355390499440904960', 0.013258, 156.821182,-55.102544, 0.219800, 0.158300,-8.685000, 4.361000, 18.422100, 0.166600,
b'Gaia DR2 5355390258942272384', 0.013277, 156.842519,-55.124473, 0.890600, 0.139500,-5.440000, 3.403000, 17.855400, 0.455400,
b'Gaia DR2 5355390392057973120', 0.013502, 156.859861,-55.105762, 0.176800, 0.075700,-9.355000, 2.176000, 17.110900, 0.488100,
b'Gaia DR2 5355390602539672704', 0.013702, 156.835058,-55.097837, 0.106400, 0.052400,-4.968000, 3.057000, 16.502300, 0.392800,
b'Gaia DR2 5355390499439575168', 0.013747, 156.823322,-55.100745, 0.143700, 0.472400,-12.991000, 8.559000, 19.638900, 0.582300,
b'Gaia DR2 5355390602518818560', 0.013768, 156.835690,-55.097729,-0.006200, 0.442900,-5.254000, 4.063000, 19.564000,,
b'Gaia DR2 5355390499460583424', 0.013910, 156.816980,-55.104803, 0.255400, 0.069600,-5.432000, 2.043000, 16.586900, 0.523000,
b'Gaia DR2 5355390396381247360', 0.013942, 156.849231,-55.098908, 1.033100, 0.143700,-13.509000, 3.962000, 18.173000, 0.965000,
b'Gaia DR2 5355390465100698496', 0.014040, 156.829056,-55.124393, 0.037700, 0.046400,-3.121000, 2.278000, 15.935900, 1.235000,
b'Gaia DR2 5355390499439537792', 0.014108, 156.814187,-55.108787, 0.227600, 0.106100,-9.844000, 4.718000, 17.807400, 0.549700,
b'Gaia DR2 5355390602518798976', 0.014179, 156.825927,-55.099149, 0.089800, 0.149500,-5.140000, 3.146000, 18.268400, 0.503100,
b'Gaia DR2 5355390392059595648', 0.014230, 156.862393,-55.115171, 0.262800, 0.160100,-7.155000, 3.467000, 18.494900, 0.576800,
b'Gaia DR2 5355390258942269312', 0.014233, 156.833457,-55.125336, 0.369200, 0.157700,-7.799000,-1.440000, 18.519700, 0.751900,
b'Gaia DR2 5355390495137208960', 0.014240, 156.823255,-55.100086, 0.688300, 0.107300,-7.809000,-2.073000, 17.888600, 0.692800,
b'Gaia DR2 5355390392069746304', 0.014292, 156.851449,-55.099224, 0.134100, 0.236300,-4.697000, 2.744000, 19.012900, 0.354400,
b'Gaia DR2 5355390258921362944', 0.014385, 156.842433,-55.125599,-0.034100, 0.256900,-4.171000, 1.903000, 19.197700, 0.614800,
b'Gaia DR2 5355390465100697216', 0.014700, 156.824053,-55.123609, 0.172300, 0.059000,-4.690000, 2.542000, 16.845600, 0.569900,
b'Gaia DR2 5355390602539668096', 0.014776, 156.825538,-55.098604, 0.125700, 0.059100,-7.689000, 5.375000, 16.649500, 0.671600,
b'Gaia DR2 5355390598218067072', 0.014893, 156.829156,-55.097513, 0.423600, 0.126600,-6.529000, 10.151000, 18.056800, 0.487400,
b'Gaia DR2 5355390396381248384', 0.014928, 156.853084,-55.099070, 0.391700, 0.043200,-6.274000, 3.366000, 16.049100, 0.436900,
