DR2Name,_r,_RAJ2000,_DEJ2000,Plx,e_Plx,pmRA,pmDE,Gmag,BP-G,RV
b'Gaia DR2 5338690807646283136', 0.017172, 165.133371,-58.858466, 0.058400, 0.140900,-6.212000, 2.275000, 18.047800, 1.311700,
b'Gaia DR2 5338691009453892992', 0.017348, 165.121436,-58.824676, 0.394500, 0.021600,-8.794000, 3.251000, 12.990800, 0.740300, 0.650000
b'Gaia DR2 5338690940734478464', 0.017502, 165.149951,-58.830589, 0.215700, 0.156100,-6.179000, 1.950000, 18.276800, 1.230400,
b'Gaia DR2 5338690945056945280', 0.017522, 165.154724,-58.834332, 0.166200, 0.163900,-6.232000, 1.062000, 17.730200, 0.492700,
b'Gaia DR2 5338689398868525184', 0.017687, 165.119142,-58.859441, 0.353800, 0.246700,-7.393000, 0.850000, 18.376800,,
b'Gaia DR2 5338689398897001344', 0.017717, 165.119885,-58.859527, 0.623100, 0.035000,-10.360000, 1.771000, 15.609200, 0.516800,
b'Gaia DR2 5338691013804755200', 0.017858, 165.134370,-58.824883, 0.305700, 0.035000,-7.851000, 1.865000, 15.677400, 0.434400,
b'Gaia DR2 5338690842006047616', 0.018299, 165.157306,-58.848429, 0.538800, 0.085600,-5.639000,-0.172000, 17.252700, 0.595100,
b'Gaia DR2 5338690945085278848', 0.018764, 165.155459,-58.832419, 0.273500, 0.028600,-6.363000, 2.408000, 15.166000, 0.378700,
b'Gaia DR2 5338690945056955648', 0.018825, 165.156009,-58.832761, 0.313100, 0.160700,-10.699000, 3.017000, 18.144400,,
b'Gaia DR2 5338691009460104448', 0.019002, 165.121596,-58.823002, 0.016900, 0.112100,-4.867000, 1.651000, 17.402800, 0.763800,
b'Gaia DR2 5338690842006046848', 0.019206, 165.158248,-58.849714, 0.177800, 0.101900,-11.526000, 4.996000, 17.667700, 0.541200,
b'Gaia DR2 5338691116883953536', 0.019368, 165.099512,-58.827414,-0.031900, 0.085500,-5.960000, 1.987000, 17.191500, 1.093200,
b'Gaia DR2 5338689394569119616', 0.019487, 165.110649,-58.860137, 0.210300, 0.097000,-3.987000, 2.067000, 17.466100, 0.399800,
b'Gaia DR2 5338691082524202240', 0.019727, 165.090631,-58.832664, 0.421300, 0.038200,-8.514000, 3.498000, 15.968800, 0.541700,
b'Gaia DR2 5338689398896996992', 0.019840, 165.116835,-58.861425, 0.145700, 0.173400,-5.233000, 2.268000, 18.296400, 0.792800,
b'Gaia DR2 5338689394546182784', 0.019846, 165.120984,-58.861734,-0.225200, 0.162900,-7.255000, 2.736000, 18.363300, 0.468300,
b'Gaia DR2 5338691013804752768', 0.019972, 165.120764,-58.822077, 0.354900, 0.039100,-9.263000, 4.512000, 15.842900, 0.789600,
b'Gaia DR2 5338691013804757760', 0.020059, 165.134717,-58.822650, 0.272700, 0.090400,-6.594000, 3.093000, 17.193900, 1.015100,
b'Gaia DR2 5338691116883959040', 0.020219, 165.105772,-58.824145, 0.263600, 0.020100,-6.745000, 3.648000, 14.074800, 0.802600,
b'Gaia DR2 5338689398896993920', 0.020362, 165.096983,-58.856651, 0.113200, 0.045100,-6.188000, 2.143000, 16.078100, 1.090700,
b'Gaia DR2 5338690842006049536', 0.020405, 165.161314,-58.848837, 0.597100, 0.024600,-1.531000,-1.836000, 14.646600, 0.293500,
b'Gaia DR2 5338690945085274752', 0.020604, 165.163747,-58.839414, 0.027500, 0.109700,-6.087000, 2.148000, 17.449800, 1.644200,
b'Gaia DR2 5338691009453956736', 0.020644, 165.112647,-58.822207, 0.151500, 0.171400,-7.352000, 2.716000, 18.311600, 1.053800,
b'Gaia DR2 5338690837655259392', 0.020666, 165.155309,-58.854947,-0.062200, 0.148500,-6.573000, 2.466000, 18.296900, 1.130400,
b'Gaia DR2 5338690842006042368', 0.020675, 165.157805,-58.853163, 0.360700, 0.106500,-6.406000,-0.813000, 17.746800, 0.557200,
b'Gaia DR2 5338689398896994176', 0.020682, 165.108932,-58.861069, 0.250100, 0.098700,-8.938000, 4.068000, 17.702400, 0.473500,
b'Gaia DR2 5338689605055431168', 0.020833, 165.085224,-58.847122,-0.126900, 0.122000,-6.586000, 2.603000, 18.027800, 1.097400,
b'Gaia DR2 5338689398896995456', 0.020846, 165.116309,-58.862399, 0.111900, 0.145200,-5.882000, 2.619000, 18.274500, 1.090000,
b'Gaia DR2 5338689394546039040', 0.020880, 165.106422,-58.860695,-0.009800, 0.094300,-7.019000, 2.579000, 17.648600, 0.437300,
b'Gaia DR2 5338691082495733120', 0.020956, 165.083826,-58.840767, 0.492100, 0.091100,-9.611000, 3.230000, 17.591700, 0.545300,
b'Gaia DR2 5338689398868498304', 0.020967, 165.105414,-58.860524, 0.472800, 0.113500,-7.790000, 2.299000, 17.726800,,
b'Gaia DR2 5338691082524190976', 0.020974, 165.084050,-58.839197, 0.188100, 0.043400,-6.249000, 2.384000, 16.205200, 0.504200,
b'Gaia DR2 5338690807617816064', 0.021146, 165.136131,-58.862182, 0.213800, 0.121700,-5.772000, 1.159000, 17.511500,,
b'Gaia DR2 5338689600710824704', 0.021227, 165.083204,-58.841553, 0.091300, 0.106400,-4.940000,-0.175000, 17.863000, 0.458000,
b'Gaia DR2 5338691082524189824', 0.021254, 165.083328,-58.840011,-0.042800, 0.074800,-6.013000, 3.024000, 17.129500, 1.111100,
b'Gaia DR2 5338690807646282624', 0.021338, 165.140616,-58.861512, 1.403000, 0.083500,-10.093000,-5.983000, 17.315200, 0.942600,
b'Gaia DR2 5338690807646278784', 0.021407, 165.136776,-58.862351, 0.166200, 0.153700,-6.622000, 0.559000, 17.059500, 0.230100,
b'Gaia DR2 5338690842006039296', 0.021419, 165.157782,-58.854485, 0.285900, 0.068800,-3.298000, 0.243000, 17.034800, 0.507500,
b'Gaia DR2 5338691219934833920', 0.021547, 165.110541,-58.821607, 0.453500, 0.186100,-4.378000, 2.517000, 17.923100,,
b'Gaia DR2 5338691082524199680', 0.021777, 165.085671,-58.833242, 0.191600, 0.100200,-7.017000, 1.580000, 17.730500, 0.538800,
b'Gaia DR2 5338691013804755712', 0.021780, 165.122550,-58.820190, 0.913600, 0.065500,-3.610000, 1.274000, 16.841800, 0.658900,
b'Gaia DR2 5338689600704616192', 0.021925, 165.082891,-58.846793, 0.139900, 0.119800,-5.497000, 2.683000, 17.968500, 0.559200,
b'Gaia DR2 5338689600710825984', 0.021976, 165.090837,-58.855539, 0.130900, 0.143400,-6.155000, 1.875000, 18.245000, 1.176100,
b'Gaia DR2 5338690975094217088', 0.022028, 165.153971,-58.826197, 0.221200, 0.158800,-6.084000, 2.099000, 18.275500, 1.080900,
b'Gaia DR2 5338689394546183168', 0.022055, 165.102226,-58.860846,-0.029900, 0.145300,-8.300000, 3.134000, 18.179600, 0.465700,
b'Gaia DR2 5338690945085280128', 0.022319, 165.164991,-58.834659, 0.634300, 0.119700,-6.300000, 3.067000, 18.023800, 0.604600,
b'Gaia DR2 5338691112532969600', 0.022405, 165.094165,-58.825830, 0.307200, 0.077300,-4.229000, 2.375000, 17.314400, 0.462100,
b'Gaia DR2 5338691082524201472', 0.022420, 165.085825,-58.831571, 0.195700, 0.073900,-4.550000, 2.593000, 17.204500, 0.580400,
b'Gaia DR2 5338690945085269120', 0.022609, 165.167377,-58.845545, 0.214200, 0.093400,-6.125000, 1.402000, 17.602300, 0.421400,
b'Gaia DR2 5338691048136185728', 0.022615, 165.132008,-58.819711, 0.445700, 0.119500,-3.230000, 3.453000, 17.489000,,
b'Gaia DR2 5338690842006043264', 0.022688, 165.161483,-58.853916, 0.151600, 0.065500,-4.450000, 1.171000, 16.999000, 0.478600,
b'Gaia DR2 5338689605055431808', 0.022812, 165.080452,-58.844473, 1.940500, 0.365000,-11.640000, 6.442000, 18.239600, 0.746500,
b'Gaia DR2 5338691048164497792', 0.022840, 165.132932,-58.819564, 0.262400, 0.020700,-7.035000, 2.074000, 14.110700, 0.867800,
b'Gaia DR2 5338690837661418752', 0.022896, 165.156204,-58.857806, 0.250300, 0.084000,-8.419000, 3.228000, 17.438900, 0.548900,
b'Gaia DR2 5338690803295456128', 0.022956, 165.152281,-58.859743, 0.271300, 0.117700,-4.542000, 2.439000, 18.057000, 0.579100,
b'Gaia DR2 5338690837655052672', 0.023096, 165.160560,-58.855377, 0.408800, 0.051500,-5.522000, 1.631000, 16.441400, 0.529800,
b'Gaia DR2 5338690979416722944', 0.023172, 165.156373,-58.825821, 0.208800, 0.147800,-6.596000, 1.708000, 18.322200, 0.504100,
b'Gaia DR2 5338689605055421440', 0.023240, 165.088901,-58.856304, 0.174200, 0.063600,-6.977000, 1.462000, 16.959800, 0.626600,
b'Gaia DR2 5338691082495745664', 0.023428, 165.080191,-58.836562, 0.419800, 0.150900,-7.229000, 6.767000, 18.358800, 0.484700,
b'Gaia DR2 5338691043819845760', 0.023478, 165.138589,-58.819690, 0.363400, 0.044700,-7.497000, 3.489000, 16.125600, 0.507200,
b'Gaia DR2 5338690945085280000', 0.023520, 165.168384,-58.836340, 0.469300, 0.090600,-7.810000, 2.525000, 17.052200, 0.623100,
b'Gaia DR2 5338689398896989440', 0.023747, 165.096729,-58.860971, 0.360400, 0.027600,-7.804000, 3.385000, 15.146500, 0.410300,
b'Gaia DR2 5338691048164503552', 0.023767, 165.141234,-58.819879, 0.256400, 0.033200,-6.208000, 2.143000, 15.531700, 0.417000,
b'Gaia DR2 5338691112532970240', 0.023884, 165.093585,-58.824101, 0.063000, 0.057500,-6.222000, 2.295000, 15.051100, 1.611200,
b'Gaia DR2 5338689605026911104', 0.024018, 165.084140,-58.854095, 0.112700, 0.102900,-2.478000, 1.638000, 17.697500, 0.423900,
