DR2Name,_r,_RAJ2000,_DEJ2000,Plx,e_Plx,pmRA,pmDE,Gmag,BP-G,RV
b'Gaia DR2 5255396956334732416', 0.077068, 157.621253,-58.494406, 0.704700, 0.031800,-8.609000, 2.998000, 12.447300, 0.029900,
b'Gaia DR2 5351425763605158528', 0.080187, 157.820526,-58.528186, 0.780300, 0.019900,-6.383000, 1.087000, 13.001400, 0.520000,
b'Gaia DR2 5351427653390928384', 0.080252, 157.903338,-58.460233, 0.200800, 0.030200,-5.048000, 2.453000, 12.557700, 1.352400, 18.190000
b'Gaia DR2 5351475310352316288', 0.081905, 157.755520,-58.375090, 0.747500, 0.028200,-11.511000,-0.650000, 10.878700, 0.607300,-41.710000
b'Gaia DR2 5351425694885641856', 0.082124, 157.782775,-58.537285, 0.347400, 0.039500,-6.050000, 2.511000, 12.786100, 0.826900, 26.110000
b'Gaia DR2 5255396960669068544', 0.082198, 157.609631,-58.493910, 0.747300, 0.032700,-6.416000, 4.445000, 11.261300, 0.082500,
b'Gaia DR2 5255395861157452288', 0.082824, 157.715691,-58.537804, 0.604300, 0.027900,-6.209000, 0.546000, 12.878900, 0.191800,
b'Gaia DR2 5351475997547049600', 0.082925, 157.706011,-58.377310, 0.412400, 0.023900,-6.913000, 2.506000, 12.863000, 0.595000, 14.550000
b'Gaia DR2 5351425729245387008', 0.084361, 157.794145,-58.538115, 0.256100, 0.018200,-5.098000, 2.873000, 13.239900, 0.290900,
b'Gaia DR2 5351427996988393344', 0.085124, 157.886864,-58.410912, 1.479800, 0.037400,-12.639000, 6.084000, 10.965200, 0.082200,
b'Gaia DR2 5351474073401528832', 0.085143, 157.587665,-58.451459, 0.323100, 0.019300,-6.386000, 4.101000, 13.713400, 0.863300, 7.880000
b'Gaia DR2 5351474618832070912', 0.085302, 157.629006,-58.399909, 0.652000, 0.027800,-11.865000, 5.352000, 11.783800, 0.143400,
b'Gaia DR2 5351425763605170048', 0.085742, 157.837987,-58.529355, 0.263800, 0.019600,-6.350000, 3.667000, 13.034500, 0.274100,
b'Gaia DR2 5351475963187341568', 0.085885, 157.740425,-58.371221, 0.459300, 0.016600,-4.079000, 2.148000, 13.290600, 0.630000,-8.550000
b'Gaia DR2 5255396788870356352', 0.086005, 157.636004,-58.518935, 0.391300, 0.018000,-9.565000, 2.684000, 13.114500, 0.667900, 36.100000
b'Gaia DR2 5255396784536041728', 0.086242, 157.625113,-58.513269, 0.585600, 0.033000,-11.259000, 6.570000, 12.505200, 0.245200, 6.900000
b'Gaia DR2 5351475958861864448', 0.086826, 157.731744,-58.370665, 0.504300, 0.025900,-5.689000, 2.397000, 12.537200, 0.594800,-7.020000
b'Gaia DR2 5351474657517182976', 0.087256, 157.629938,-58.396486, 0.777900, 0.027200,-9.183000, 0.458000, 13.573000, 0.223200,
b'Gaia DR2 5351427786508679680', 0.090051, 157.915790,-58.432714, 0.497200, 0.026400,-6.602000, 2.116000, 12.103000, 0.453800, 1.550000
b'Gaia DR2 5351425935403928320', 0.090604, 157.892217,-58.508789, 0.035400, 0.039000,-5.005000, 2.608000, 13.994000, 1.634100,
b'Gaia DR2 5255397269906733824', 0.091988, 157.574519,-58.462012, 0.879300, 0.027200,-11.364000, 5.783000, 12.942600, 0.322000,
b'Gaia DR2 5255397265572796032', 0.092138, 157.573991,-58.454741, 0.324500, 0.020100,-5.784000, 2.818000, 13.498200, 1.003200,-15.120000
b'Gaia DR2 5351476031907225088', 0.093034, 157.714294,-58.365832, 0.801500, 0.018100,-7.774000, 2.372000, 13.133700, 0.239400,
b'Gaia DR2 5255397269906734592', 0.096546, 157.565526,-58.457178, 0.268500, 0.037300,-7.736000, 1.582000, 11.427200, 1.479200,
