DR2Name,_r,_RAJ2000,_DEJ2000,Plx,e_Plx,pmRA,pmDE,Gmag,BP-G,RV
b'Gaia DR2 5588806059118425728', 0.023515, 114.704756,-33.860068, 1.231100, 0.490900, 0.537000, 1.690000, 19.995400, 0.442200,
b'Gaia DR2 5588806368356171264', 0.023525, 114.692673,-33.822908, 0.595700, 0.361500,-0.319000, 3.416000, 19.528600, 0.539500,
b'Gaia DR2 5588805681161279616', 0.023622, 114.681829,-33.868611,-0.169500, 0.312500,-0.962000, 0.818000, 19.512000, 0.546400,
b'Gaia DR2 5588806029058943104', 0.023684, 114.654522,-33.843961, 0.185500, 0.114100,-0.627000, 2.393000, 18.007300, 0.496900,
b'Gaia DR2 5588806265276935680', 0.023703, 114.705807,-33.830757, 0.192300, 0.376200,-0.371000, 1.669000, 19.625100, 0.693100,
b'Gaia DR2 5588806059118421248', 0.024010, 114.704005,-33.861516, 0.231300, 0.188600,-0.266000, 1.355000, 18.564200, 0.515700,
b'Gaia DR2 5588805681161288576', 0.024085, 114.687460,-33.868824, 0.122400, 0.099500,-1.504000, 3.978000, 17.556900, 0.517900,
b'Gaia DR2 5588806093478203520', 0.024137, 114.711961,-33.847151, 1.003100, 0.123200,-1.318000, 1.864000, 17.890600, 0.951000,
b'Gaia DR2 5588805715521027968', 0.024204, 114.667624,-33.865571,-0.013100, 0.143800,-0.818000, 2.001000, 18.181500, 0.349600,
b'Gaia DR2 5588805715521027840', 0.024304, 114.669422,-33.866543, 0.324300, 0.145500,-0.352000, 2.348000, 18.195700, 0.480700,
b'Gaia DR2 5588806029058943488', 0.024359, 114.653683,-33.844665, 0.043800, 0.074900,-0.459000, 1.320000, 17.025100, 0.809300,
b'Gaia DR2 5588806368356176640', 0.024362, 114.680665,-33.820733, 0.217700, 0.240800,-1.003000, 2.492000, 18.980900, 0.549300,
b'Gaia DR2 5588805303204185856', 0.024433, 114.707144,-33.858984,-0.212700, 0.361700,-0.120000, 1.736000, 19.420300, 0.759300,
b'Gaia DR2 5588806441365635712', 0.024611, 114.674265,-33.821514, 0.201100, 0.072300,-2.854000, 4.387000, 16.942200, 0.501400,
b'Gaia DR2 5588806471435388544', 0.024682, 114.697261,-33.823367, 0.214600, 0.050900,-2.835000, 5.668000, 16.327000, 0.585400,
b'Gaia DR2 5588805925970956928', 0.024727, 114.654353,-33.851721, 0.251300, 0.395400,-0.185000, 0.509000, 19.638700, 0.893700,
b'Gaia DR2 5588806269568190080', 0.024782, 114.708306,-33.831886, 0.090700, 0.320900,-1.163000, 5.364000, 19.398800, 0.570700,
b'Gaia DR2 5588805715521027712', 0.024979, 114.671130,-33.867962, 0.029700, 0.067900,-1.200000, 1.925000, 16.870500, 0.845100,
b'Gaia DR2 5588806269568189696', 0.025009, 114.709219,-33.832699, 0.041900, 0.434000,-1.399000, 2.040000, 19.745300, 1.047200,
b'Gaia DR2 5588805681161280896', 0.025047, 114.691710,-33.868955, 1.385500, 0.093500, 11.377000,-4.159000, 17.306400, 0.953700,
b'Gaia DR2 5588805921679470592', 0.025076, 114.659614,-33.860853, 0.492100, 0.094600,-1.515000,-0.254000, 17.500800, 0.599400,
