DR2Name,_r,_RAJ2000,_DEJ2000,Plx,e_Plx,pmRA,pmDE,Gmag,BP-G,RV
b'Gaia DR2 5332875215727757312', 0.004660, 179.433308,-64.173843, 0.384400, 0.377300,-7.951000, 0.457000, 19.761400, 0.557300,
b'Gaia DR2 5332874837806892416', 0.004896, 179.437010,-64.180451, 0.108700, 0.089500,-6.232000, 1.490000, 17.406800, 1.290200,
b'Gaia DR2 5332874837770534144', 0.005079, 179.420805,-64.181914, 0.447100, 0.326700,-7.135000, 0.617000, 19.492400, 0.996800,
b'Gaia DR2 5332875215764027392', 0.005397, 179.431309,-64.172635,-0.017800, 0.091500,-7.461000, 0.549000, 17.444400, 1.328900,
b'Gaia DR2 5332874837770546304', 0.005612, 179.416119,-64.180340, 0.082700, 0.318500,-7.074000, 0.311000, 19.563500, 0.918700,
b'Gaia DR2 5332874833467894528', 0.005636, 179.414970,-64.179062,-0.202400, 0.254900,-5.714000, 1.034000, 19.085100, 1.020800,
b'Gaia DR2 5332874833478561536', 0.005642, 179.415179,-64.176202, 0.528500, 0.166900,-9.345000, 1.329000, 18.556600, 0.680500,
b'Gaia DR2 5332874803447139200', 0.005696, 179.418250,-64.181779, 0.097800, 0.054600,-6.034000, 1.240000, 15.786300, 1.175500,
b'Gaia DR2 5332874837770637568', 0.005864, 179.424540,-64.172067, 0.506500, 0.302200,-3.764000, 0.216000, 19.464400, 0.642800,
b'Gaia DR2 5332875009569331456', 0.006024, 179.439099,-64.174437, 1.179900, 0.471100,-8.693000, 1.443000, 19.918500,,
b'Gaia DR2 5332875005260542848', 0.006344, 179.439243,-64.173967, 0.276500, 0.057400,-8.899000, 0.295000, 16.634800, 0.703500,
b'Gaia DR2 5332875215727778816', 0.006522, 179.433998,-64.171891, 0.719700, 0.314300,-6.511000, 0.670000, 19.470000, 0.590100,
b'Gaia DR2 5332875215727779456', 0.006730, 179.435755,-64.172077,-0.145100, 0.153900,-5.139000, 0.980000, 18.301100, 1.199700,
b'Gaia DR2 5332875215764031360', 0.006732, 179.432256,-64.171366,-0.058800, 0.061700,-7.534000, 0.915000, 14.742900, 2.198000,
b'Gaia DR2 5332874803410788992', 0.006832, 179.413939,-64.181143,-0.109300, 0.128200,-7.835000, 0.312000, 18.047100,,
b'Gaia DR2 5332874837806877696', 0.006884, 179.431643,-64.184439, 0.369400, 0.109100,-9.387000, 0.630000, 17.792100, 0.778700,
b'Gaia DR2 5332874833461869056', 0.007043, 179.421287,-64.171300, 0.406300, 0.126700,-5.807000, 1.895000, 17.826700, 0.951400,
b'Gaia DR2 5332874803447139072', 0.007166, 179.413530,-64.181478, 0.174800, 0.056700,-13.220000, 4.343000, 16.200100, 1.314200,
b'Gaia DR2 5332874837770644352', 0.007536, 179.421379,-64.170752,-0.175900, 0.235000,-8.399000, 0.778000, 18.926500,,
b'Gaia DR2 5332874803410776576', 0.007593, 179.415574,-64.183283,-0.430600, 0.301200,-7.256000, 0.178000, 19.520500, 0.866700,
b'Gaia DR2 5332874837806887168', 0.007857, 179.409574,-64.177460, 0.244600, 0.108300,-7.979000, 0.675000, 17.820500, 1.414100,
b'Gaia DR2 5332874631648456064', 0.007864, 179.440961,-64.183071, 0.098400, 0.103500,-7.793000, 0.696000, 17.464500, 1.476100,
b'Gaia DR2 5332874803410766464', 0.007967, 179.422881,-64.185466, 0.190100, 0.217400,-7.444000,-3.002000, 19.090200, 0.597500,
b'Gaia DR2 5332874803410778368', 0.008032, 179.430971,-64.185683, 0.246800, 0.318900,-7.009000, 1.678000, 19.568200, 0.427300,
b'Gaia DR2 5332875009569361664', 0.008139, 179.439077,-64.171356, 0.063300, 0.400100,-7.636000,-0.937000, 19.810400, 0.655200,
b'Gaia DR2 5332874837770554368', 0.008195, 179.408784,-64.178219, 0.213400, 0.405300,-5.495000, 1.527000, 19.710100, 0.588600,
b'Gaia DR2 5332874837770614144', 0.008198, 179.413069,-64.172570,-0.002500, 0.336200,-7.516000, 0.595000, 19.578800, 0.862200,
b'Gaia DR2 5332874803410778240', 0.008249, 179.431497,-64.185863,-0.457400, 0.388900,-8.200000, 2.377000, 19.821400,,
b'Gaia DR2 5332875215727796224', 0.008321, 179.430422,-64.169554, 0.477800, 0.316300,-5.822000, 0.251000, 18.997800, 0.738500,
b'Gaia DR2 5332874837806885632', 0.008387, 179.408339,-64.177678,-0.000600, 0.095400,-7.457000, 1.612000, 17.153700, 0.691700,
b'Gaia DR2 5332874631612159488', 0.008393, 179.445506,-64.180857, 0.494400, 0.405800,-6.242000,-0.282000, 19.918300, 0.444100,
b'Gaia DR2 5332874803447132160', 0.008569, 179.424960,-64.186284, 0.427800, 0.129200,-3.620000, 2.091000, 17.882000, 0.647300,
b'Gaia DR2 5332875215727786496', 0.008618, 179.424159,-64.169297, 0.068100, 0.373300,-7.209000, 0.884000, 19.792400, 1.012500,
b'Gaia DR2 5332874803447133056', 0.008759, 179.412853,-64.183751, 0.052100, 0.083900,-5.794000, 0.709000, 17.086000, 1.447500,
b'Gaia DR2 5332875215727796864', 0.008840, 179.427896,-64.168947,-0.296600, 0.353400,-6.867000, 1.249000, 19.758600, 0.731400,
b'Gaia DR2 5332874799108157952', 0.008847, 179.426143,-64.186608, 0.329500, 0.200600,-7.672000, 0.660000, 18.987100, 1.161700,
b'Gaia DR2 5332874631612158208', 0.008990, 179.446601,-64.181305,-0.236600, 0.432700,-9.308000, 0.801000, 19.793800, 0.773400,
b'Gaia DR2 5332874799108155904', 0.009031, 179.407707,-64.180338,-0.066800, 0.142900,-7.952000, 1.209000, 17.730700, 1.179900,
b'Gaia DR2 5332874803410756224', 0.009290, 179.415358,-64.185402, 0.101800, 0.296300,-4.734000, 0.615000, 19.536400, 0.736700,
b'Gaia DR2 5332875211418998144', 0.009301, 179.418990,-64.169279, 0.520700, 0.102500,-13.690000,-0.120000, 17.551800, 0.503600,
b'Gaia DR2 5332874803410784384', 0.009364, 179.407467,-64.181083, 1.789900, 0.304300,-7.629000, 2.545000, 19.348700, 0.611000,
b'Gaia DR2 5332874837770588544', 0.009395, 179.407432,-64.174444, 0.035200, 0.091600,-7.489000, 0.673000, 17.449600, 1.376100,
b'Gaia DR2 5332874833461863552', 0.009413, 179.410371,-64.172099, 0.140800, 0.105000,-7.756000, 0.752000, 17.550700, 1.407900,
b'Gaia DR2 5332874631612102784', 0.009562, 179.440488,-64.185525, 0.725800, 0.315600,-7.802000, 1.032000, 19.402300, 0.714800,
b'Gaia DR2 5332875215764037504', 0.009606, 179.430902,-64.168287, 0.305500, 0.086700,-5.485000, 0.473000, 16.512700, 0.593200,
b'Gaia DR2 5332874799108155520', 0.009688, 179.405405,-64.178439,-0.280400, 0.202800,-7.757000, 0.383000, 18.749100, 1.217500,
b'Gaia DR2 5332874803410748672', 0.009727, 179.418318,-64.186637, 0.033700, 0.316600,-8.832000, 2.318000, 19.625100, 1.029800,
b'Gaia DR2 5332874631648462464', 0.009794, 179.447699,-64.182165, 0.032500, 0.193700,-7.112000, 0.703000, 18.869000, 0.892500,
b'Gaia DR2 5332874837806896256', 0.009841, 179.407198,-64.173528,-0.000800, 0.155500,-4.823000, 1.150000, 15.902300, 4.224300,
b'Gaia DR2 5332875009569376000', 0.009852, 179.441992,-64.170193, 0.137100, 0.323900,-4.103000,-0.672000, 19.376400, 0.869400,
b'Gaia DR2 5332874837770612096', 0.010080, 179.408614,-64.172027, 0.703900, 0.320000,-9.028000, 0.778000, 18.723400, 0.641000,
b'Gaia DR2 5332874799108155392', 0.010189, 179.404167,-64.177706, 0.104800, 0.345000,-4.007000, 1.061000, 19.503200, 1.013500,
b'Gaia DR2 5332874803410791552', 0.010399, 179.404077,-64.179629, 1.422500, 0.450400,-5.762000, 2.198000, 19.859300, 0.730100,
b'Gaia DR2 5332874803410742272', 0.010503, 179.419474,-64.187675, 0.105000, 0.242000,-7.692000, 1.004000, 18.888500, 0.587400,
b'Gaia DR2 5332874631612162688', 0.010537, 179.450297,-64.181416, 0.777600, 0.326500,-6.609000, 2.034000, 19.546600, 0.870000,
b'Gaia DR2 5332875009605608064', 0.010686, 179.444895,-64.170234, 1.105300, 0.464000,-1.830000, 0.752000, 18.055200, 1.108900,
b'Gaia DR2 5332874799104354944', 0.010719, 179.407652,-64.184081,-0.181000, 0.213300,-4.934000, 0.326000, 18.726600, 1.024000,
b'Gaia DR2 5332875009569339648', 0.010836, 179.451688,-64.175135, 0.183300, 0.369000,-4.876000, 0.946000, 19.618600,,
b'Gaia DR2 5332874837770586368', 0.010864, 179.404057,-64.174173, 0.405700, 0.337800,-6.569000,-0.093000, 19.438200, 0.910800,
b'Gaia DR2 5332874803410739712', 0.010887, 179.414265,-64.186986, 0.117700, 0.304500,-8.774000,-0.594000, 18.256800, 0.864600,
b'Gaia DR2 5332874837806907776', 0.010900, 179.413934,-64.168652, 0.068400, 0.199900,-7.815000, 0.674000, 18.717400, 1.045800,
b'Gaia DR2 5332874803447137792', 0.011183, 179.402601,-64.180344, 0.050300, 0.063200,-7.716000, 0.957000, 16.479300, 1.618300,
b'Gaia DR2 5332875215764037248', 0.011259, 179.420753,-64.166927, 0.060300, 0.062900,-7.638000, 0.882000, 15.857000, 1.773000,
b'Gaia DR2 5332874837770606976', 0.011268, 179.405137,-64.172161, 0.395100, 0.333700,-3.708000, 0.832000, 19.453200, 1.010900,
b'Gaia DR2 5332875215727802752', 0.011435, 179.421284,-64.166685, 0.751000, 0.423000,-5.903000, 1.250000, 19.429700,,
b'Gaia DR2 5332875009569385984', 0.011435, 179.445714,-64.169510, 0.011400, 0.135500,-7.986000, 1.007000, 18.280500, 1.225600,
b'Gaia DR2 5332874803447130240', 0.011506, 179.435377,-64.188798, 0.734900, 0.070200,-13.806000, 3.211000, 17.196200, 0.660100,
b'Gaia DR2 5332875211421265792', 0.011541, 179.427022,-64.166248, 0.335800, 0.135600,-7.341000, 1.262000, 18.154500, 0.753800,
b'Gaia DR2 5332875009569349632', 0.011766, 179.453908,-64.175197, 0.638500, 0.320600,-4.347000, 1.816000, 19.616200, 0.630400,
b'Gaia DR2 5332874803410729216', 0.011792, 179.421635,-64.189283, 0.287600, 0.312300,-6.022000,-0.585000, 19.644600, 1.113800,
b'Gaia DR2 5332874597252330112', 0.011809, 179.437759,-64.188732, 0.402000, 0.390600,-9.936000,-0.045000, 19.868700, 0.791300,
b'Gaia DR2 5332874631612094080', 0.011907, 179.444358,-64.187213,-0.093300, 0.480400,-13.110000, 1.900000, 19.481100,,
b'Gaia DR2 5332874833464127104', 0.011928, 179.403975,-64.171749, 0.396000, 0.167200,-7.631000, 1.020000, 18.599100, 1.172200,
b'Gaia DR2 5332875215764040832', 0.011932, 179.427173,-64.165850, 0.005000, 0.394700,-7.474000,-0.026000, 19.869700,,
b'Gaia DR2 5332875005260557312', 0.012066, 179.451718,-64.171873, 0.631200, 0.026400,-2.643000,-4.357000, 12.580600, 0.661000,-14.110000
b'Gaia DR2 5332875215764038784', 0.012104, 179.421272,-64.165997, 0.701500, 0.359200,-10.284000,-0.073000, 19.367900, 0.573700,
b'Gaia DR2 5332875009569401472', 0.012147, 179.443195,-64.167721,-0.194100, 0.339900,-7.268000, 1.508000, 19.622000, 0.537500,
b'Gaia DR2 5332875215727836544', 0.012383, 179.434368,-64.165756, 0.623300, 0.225100,-7.580000, 0.282000, 19.080900, 0.658600,
b'Gaia DR2 5332874631648463104', 0.012415, 179.453436,-64.183021, 0.043200, 0.095600,-7.670000, 0.641000, 17.606800, 1.486700,
b'Gaia DR2 5332874803410717696', 0.012417, 179.420066,-64.189768, 0.107800, 0.074600,-4.338000, 1.741000, 17.140000, 1.233700,
b'Gaia DR2 5332874799108155264', 0.012652, 179.403041,-64.184552,-0.388200, 0.154200,-7.583000, 1.997000, 18.105500, 0.769600,
b'Gaia DR2 5332874799102037760', 0.012656, 179.421031,-64.190116,-0.068000, 0.098800,-4.764000, 0.897000, 17.135700, 1.452900,
b'Gaia DR2 5332874837806909056', 0.012672, 179.410243,-64.167594, 0.275900, 0.024500,-3.523000,-0.794000, 12.963700, 0.198100,
b'Gaia DR2 5332874799104333824', 0.012794, 179.429574,-64.190550, 0.127200, 0.109700,-7.482000, 1.135000, 18.029000, 1.061600,
b'Gaia DR2 5332874803410720768', 0.012867, 179.411365,-64.188538, 0.213700, 0.196700,-6.235000, 0.482000, 18.864400, 0.950900,
b'Gaia DR2 5332875215727801728', 0.012947, 179.415085,-64.166035, 0.657800, 0.183700,-5.178000, 0.962000, 17.871900, 0.974900,
b'Gaia DR2 5332874592945905408', 0.013104, 179.440422,-64.189635, 0.090900, 0.129700,-6.118000, 0.744000, 18.006100, 1.511500,
b'Gaia DR2 5332874803410740864', 0.013161, 179.402430,-64.185074, 0.520700, 0.482300,-7.484000, 1.156000, 19.752100,,
b'Gaia DR2 5332875009569410560', 0.013212, 179.445922,-64.167258, 0.310400, 0.196800,-8.942000, 1.680000, 18.853300, 0.914600,
b'Gaia DR2 5332875215764041472', 0.013285, 179.421429,-64.164773,-0.051400, 0.059400,-7.669000, 0.680000, 15.330400, 2.035600,
b'Gaia DR2 5332874833461862016', 0.013289, 179.399506,-64.172583, 0.152700, 0.050500,-6.105000, 1.111000, 16.133800, 1.293400,
b'Gaia DR2 5332875009605615488', 0.013324, 179.444958,-64.166816,-0.223900, 0.249600,-7.938000, 1.085000, 19.183900,,
b'Gaia DR2 5332874803410717440', 0.013378, 179.423760,-64.191064,-0.450700, 0.334600,-4.902000, 1.859000, 19.653000,,
b'Gaia DR2 5332875215727846016', 0.013420, 179.435261,-64.164786, 0.008800, 0.421000,-6.863000, 0.594000, 19.853600, 1.096800,
b'Gaia DR2 5332874867827631232', 0.013504, 179.396570,-64.177630, 0.598000, 0.205100,-5.357000, 1.854000, 18.825500, 0.826000,
b'Gaia DR2 5332874627305647360', 0.013549, 179.448405,-64.187845, 0.190500, 0.153400,-6.066000, 0.067000, 18.530700, 0.990300,
b'Gaia DR2 5332874803410718336', 0.013661, 179.405541,-64.187504,-0.053600, 0.094200,-6.571000, 0.700000, 17.237300, 0.802300,
b'Gaia DR2 5332874803447120640', 0.013743, 179.426016,-64.191511, 0.511800, 0.068600,-10.491000, 1.253000, 17.168700, 0.519800,
b'Gaia DR2 5332874803410748288', 0.013782, 179.398604,-64.183301, 0.405600, 0.321300,-8.876000, 1.697000, 19.556100, 0.977900,
b'Gaia DR2 5332874837770633472', 0.013784, 179.403359,-64.168921,-0.198400, 0.194400,-7.148000, 1.422000, 18.789400, 0.749900,
b'Gaia DR2 5332874803410741376', 0.013878, 179.399556,-64.184394, 0.084300, 0.408100,-5.937000, 1.124000, 19.676200,-0.367900,
b'Gaia DR2 5332875009569386752', 0.013970, 179.455904,-64.171211, 0.547000, 0.404700,-9.261000, 1.326000, 19.828100, 0.361600,
b'Gaia DR2 5332875009569413120', 0.014046, 179.449973,-64.167673, 0.163200, 0.492200,-6.737000,-0.059000, 19.215900,,
b'Gaia DR2 5332874867821570432', 0.014109, 179.395214,-64.178514, 0.199600, 0.090300,-4.589000, 1.138000, 17.512100, 0.711000,
b'Gaia DR2 5332875009605593856', 0.014143, 179.459959,-64.178931,-0.227900, 0.110400,-7.843000, 0.560000, 17.709800, 1.375400,
b'Gaia DR2 5332874597252313600', 0.014154, 179.439526,-64.190946, 0.622800, 0.312500,-5.902000, 0.781000, 19.539900, 0.855900,
b'Gaia DR2 5332875211419027200', 0.014269, 179.427184,-64.163519, 0.487200, 0.091100,-10.356000, 1.238000, 17.672800, 0.648500,
b'Gaia DR2 5332875043929161728', 0.014399, 179.446091,-64.165854, 0.001100, 0.365600,-6.843000, 0.920000, 19.767300, 0.398200,
b'Gaia DR2 5332875009605616128', 0.014462, 179.450888,-64.167483, 0.578600, 0.023800,-6.351000, 0.083000, 14.855200, 0.340200,
b'Gaia DR2 5332875215727840512', 0.014540, 179.423249,-64.163368, 0.287500, 0.297500,-7.468000, 0.950000, 19.267600, 1.140700,
b'Gaia DR2 5332874597288701824', 0.014578, 179.445491,-64.190101, 0.084900, 0.069100,-6.976000, 0.531000, 16.887200, 1.522200,
b'Gaia DR2 5332875009605602944', 0.014739, 179.460723,-64.174899,-0.070700, 0.400900,-2.147000,-0.007000, 19.261200, 0.570800,
b'Gaia DR2 5332874799108158080', 0.014841, 179.426178,-64.192611,-0.205400, 0.111900,-7.101000, 0.439000, 17.665400, 1.279500,
b'Gaia DR2 5332874872130233984', 0.015111, 179.394062,-64.181642, 0.046800, 0.234500,-8.835000, 0.565000, 18.900600, 1.030800,
b'Gaia DR2 5332874872166609024', 0.015123, 179.393621,-64.180955, 0.086400, 0.056800,-5.251000, 0.822000, 16.329300, 1.613500,
b'Gaia DR2 5332874837806904832', 0.015211, 179.401440,-64.167707, 0.111100, 0.036600,-7.188000, 1.357000, 15.955700, 0.552600,
b'Gaia DR2 5332874837770645632', 0.015303, 179.402060,-64.167248, 0.048200, 0.254400,-3.431000,-0.857000, 19.249200,,
b'Gaia DR2 5332874597252323968', 0.015343, 179.446014,-64.190864, 0.727500, 0.317100,-8.027000, 0.797000, 19.551900, 1.133300,
b'Gaia DR2 5332875009569325696', 0.015358, 179.462726,-64.179111, 0.344700, 0.136900,-8.166000, 0.611000, 18.254100, 0.682700,
b'Gaia DR2 5332874627309470336', 0.015375, 179.454068,-64.187957, 0.044200, 0.206700,-7.541000, 1.187000, 19.038500, 1.141500,
b'Gaia DR2 5332874837770624512', 0.015410, 179.398708,-64.168864, 0.007200, 0.279700,-3.616000, 0.280000, 19.455300, 0.823200,
b'Gaia DR2 5332874803410700288', 0.015435, 179.425999,-64.193212, 0.100100, 0.145200,-9.228000, 2.880000, 18.163100, 1.151600,
b'Gaia DR2 5332874631612161792', 0.015457, 179.460697,-64.183325, 0.103700, 0.377300,-5.187000, 0.016000, 19.877200, 0.770400,
b'Gaia DR2 5332875215727796480', 0.015528, 179.406480,-64.165273, 0.172900, 0.261900,-8.226000, 0.047000, 19.251400, 0.618200,
b'Gaia DR2 5332875211419030400', 0.015645, 179.413385,-64.163404, 0.677100, 0.097400,-1.405000, 0.654000, 17.662600, 0.702500,
b'Gaia DR2 5332875039620335232', 0.015707, 179.442173,-64.163432, 0.017700, 0.091900,-4.439000, 2.340000, 17.502500, 1.471100,
b'Gaia DR2 5332875215764046464', 0.015731, 179.419867,-64.162420, 0.095000, 0.232400,-7.282000, 1.412000, 19.042200, 1.136600,
b'Gaia DR2 5332874803410694912', 0.015757, 179.424086,-64.193470,-0.311300, 0.369900,-5.639000, 1.365000, 19.838500, 0.977500,
b'Gaia DR2 5332875005260560768', 0.015759, 179.458998,-64.169975, 0.576400, 0.101200,-5.908000, 0.869000, 17.797400, 0.643200,
b'Gaia DR2 5332875215764048000', 0.015998, 179.421373,-64.162012, 0.182900, 0.301400,-3.425000, 0.253000, 19.255600, 0.697900,
b'Gaia DR2 5332875043965360640', 0.016243, 179.450657,-64.165027, 0.345100, 0.016500,-6.660000, 1.153000, 13.602200, 0.206200,
b'Gaia DR2 5332875043965357440', 0.016253, 179.456819,-64.167683, 0.327700, 0.079400,-7.799000, 0.988000, 17.304900, 0.512500,
b'Gaia DR2 5332875005266594304', 0.016425, 179.464590,-64.180948,-0.428900, 0.406800,-6.818000, 0.521000, 19.783100, 0.815800,
b'Gaia DR2 5332874867827630080', 0.016442, 179.390748,-64.181420, 0.200800, 0.188300,-4.713000, 1.303000, 18.835500, 1.537200,
b'Gaia DR2 5332874872130240384', 0.016567, 179.389909,-64.180109, 0.394500, 0.488600,-5.450000, 3.024000, 19.652800,,
b'Gaia DR2 5332874696025118208', 0.016600, 179.405494,-64.191302, 1.789100, 0.352800,-12.991000, 2.572000, 18.994200, 0.827200,
b'Gaia DR2 5332874872166609408', 0.016634, 179.389592,-64.179648, 0.478000, 0.035600,-2.499000, 2.946000, 15.905800, 0.399400,
